X,GSM300166,GSM300167,GSM300168,GSM300169,GSM300170,GSM300171,GSM300172,GSM300173,GSM300174,GSM300175,GSM300176,GSM300177,GSM300178,GSM300179,GSM300180,GSM300181,GSM300182,GSM300183,GSM300185,GSM300186,GSM300187,GSM300188,GSM300189,GSM300190,GSM300191,GSM300192,GSM300193,GSM300194,GSM300195,GSM300196,GSM300197,GSM300198,GSM300199,GSM300200,GSM300201,GSM300202,GSM300203,GSM300204,GSM300205,GSM300206,GSM300207,GSM300208,GSM300209,GSM300210,GSM300211,GSM300212,GSM300213,GSM300214,GSM300215,GSM300216,GSM300217,GSM300218,GSM300219,GSM300220,GSM300221,GSM300222,GSM300223,GSM300224,GSM300225,GSM300226,GSM300227,GSM300228,GSM300229,GSM300230,GSM300231,GSM300232,GSM300233,GSM300234,GSM300235,GSM300236,GSM300237,GSM300238,GSM300239,GSM300240,GSM300241,GSM300242,GSM300243,GSM300244,GSM300245,GSM300246,GSM300247,GSM300248,GSM300249,GSM300250,GSM300251,GSM300252,GSM300253,GSM300254,GSM300255,GSM300256,GSM300258,GSM300259,GSM300260,GSM300261,GSM300262,GSM300263,GSM300264,GSM300265,GSM300266,GSM300267,GSM300268,GSM300269,GSM300270,GSM300271,GSM300272,GSM300273,GSM300274,GSM300275,GSM300276,GSM300277,GSM300278,GSM300279,GSM300280,GSM300281,GSM300282,GSM300283,GSM300284,GSM300285,GSM300286,GSM300287,GSM300288,GSM300289,GSM300290,GSM300291,GSM300292,GSM300293,GSM300294,GSM300295,GSM300296,GSM300297,GSM300298,GSM300299,GSM300300,GSM300301,GSM300302,GSM300303,GSM300304,GSM300305,GSM300306,GSM300307,GSM300308,GSM300309,GSM300310,GSM300311,GSM300312,GSM300313,GSM300314,GSM300315,GSM300316,GSM300317,GSM300318,GSM300319,GSM300320,GSM300321,GSM300322,GSM300323,GSM300324,GSM300325,GSM300326,GSM300327,GSM300328,GSM300329,GSM300330,GSM300331,GSM300332,GSM300333,GSM300335,GSM300338,GSM300339,GSM300340,GSM300341,GSM318840,GSM350078,Cluster
238143_at,0.5703368,0.6090856,0.5083813,0.36814946,0.59788126,0.4734265,0.4041613,2.6137764,1.0590864,3.7013118,3.7929661,0.5399845,0.6027054,0.5512954,1.064546,0.53200185,0.5877353,0.6524473,0.39191514,0.5842586,0.45179424,1.123985,0.55453086,0.5118535,0.75582194,2.1528738,0.46690765,0.6874468,0.9176078,1.1315145,1.0298561,0.65999854,0.95086664,0.4888738,0.9963547,0.36328205,0.61396176,2.0646293,0.8634409,0.99329644,2.2471569,0.5111586,0.81674474,0.92319036,2.7418628,0.6188789,0.42214748,0.52393967,0.481433,0.567546,0.93634397,9.663974,7.0620728,2.9012675,19.46628,1.1545713,0.49322882,0.5768286,1.5240401,0.34818536,0.36659053,0.5555772,1.3693949,2.1610072,0.9905081,0.76534235,2.5538857,0.5690399,0.50131595,0.52372164,1.2038106,0.52989966,0.49763197,0.9191927,1.9831431,2.0743847,0.5684958,1.7195088,2.342028,1.5762893,2.006073,0.50875497,0.36971167,0.69196695,0.43308964,0.4030812,1.4214773,2.8491554,0.44707754,0.494719,4.2136497,1.6639833,3.5068202,0.4919657,0.4418927,0.75858635,1.5676079,0.74118704,1.558623,0.48478442,0.5104037,3.0287783,5.1372614,1.267264,0.49462992,0.5766113,2.0079339,1.7822955,0.48720312,2.2098715,7.1914916,2.3315887,0.5165206,1.605398,4.829629,0.37889048,0.5736755,0.5215744,0.55196965,0.5188791,0.93460923,3.0329704,1.1126723,2.4649196,8.414547,15.7178755,19.09549,4.4756503,19.329603,14.352587,3.7707515,14.511703,0.47987407,0.48757163,0.61480635,3.3923266,10.191654,0.50493133,10.931969,16.186476,0.5321022,0.7402518,1.764526,1.1727428,1.2372825,0.69533587,1.8574301,5.688855,2.2610288,0.4696529,1.6384411,3.4982145,2.046032,1.6284528,6.293584,3.6164465,0.6179054,0.48316598,0.5285851,0.9399972,0.55683565,0.7111611,1.0214193,2.84757,0.5645519,0.4717,1.7958442,0.9475789,0.49566,0.6028618,1.4606773,0.45744115,1.4028078,-1
238327_at,0.54334563,0.7453829,5.4160256,10.518701,5.437477,13.563774,9.97015,0.55484456,1.0799189,0.50997484,0.61532974,0.567326,1.0746223,0.5071923,0.58268124,0.5486039,1.0622967,0.5329906,8.199497,0.8521568,1.0598891,0.7746941,0.5758387,1.0978332,0.5863667,0.5871295,6.051077,0.51190245,0.7632864,0.5772517,1.1217577,0.54663545,0.57634115,0.65084904,0.7554012,1.023154,0.5820333,0.5726987,0.6082017,0.52362275,0.593367,0.5611565,1.109521,0.52391917,0.59182876,0.8700932,1.468009,0.5433543,0.9472743,0.52322745,0.5818176,0.5679681,1.1270741,0.4914631,0.62568504,0.58480984,1.0205508,0.526197,0.59468883,0.63018906,8.17309,0.8767642,0.621407,0.5496391,1.0588871,0.5070012,0.5970091,0.5693618,1.9207644,0.51529366,0.60424876,0.51707065,1.097625,0.54170805,0.59778494,0.57823193,1.0253873,0.51763195,0.6194511,0.51792485,0.6148733,0.5746457,0.64413124,0.6771161,0.6331551,0.8370303,0.529683,0.64393,1.0575608,0.6076576,0.60396975,0.5471514,0.65258473,11.360689,0.94894516,0.5352072,0.61956596,0.52234006,0.6239474,7.5250096,1.290008,0.52868503,0.61498755,0.5900145,5.4430246,0.4974327,0.6303434,0.5770342,0.9487086,0.5475642,0.657687,0.5895698,1.0018109,0.529383,0.6534324,0.5646632,0.72251964,0.5374455,1.174509,0.7450321,0.6447663,0.5970642,1.0725919,0.5342994,0.6362151,0.6355082,1.0059882,0.5259988,0.64369124,0.6166257,1.0054171,0.5735691,0.68399495,9.023422,0.5194902,0.60223496,0.5957149,7.1996145,0.53148466,0.58625793,0.5532778,5.1050367,0.5235238,0.5859318,0.5992064,0.8660572,0.5532752,0.6014542,0.5940324,3.1116102,0.47703087,0.6214935,0.596389,10.113358,0.5451941,0.61910695,0.59954506,1.6645701,0.48813704,0.58996576,0.68761516,6.6360803,0.51257914,0.583763,0.55799156,1.2099031,0.5778394,0.58041626,1.3176225,0.49921873,0.60705626,0.64118963,0.5741014,-1
238423_at,0.76588875,1.0097113,3.651829,1.7366469,2.599941,3.6193936,3.2233102,0.8006883,1.3544091,0.55367035,1.1302162,0.7575167,1.1006633,0.64276963,1.0196837,0.6949847,1.3592845,0.67725027,1.7007289,0.6356939,0.88754773,1.0546839,0.9994221,1.6462936,1.2100348,0.6793103,1.3300432,0.41298702,1.6291947,0.7497028,1.1519871,0.75998765,1.0784167,0.826384,0.9654015,0.98244697,1.0372285,0.98799396,1.1824467,0.7282678,1.1733546,0.555844,0.52733976,0.729643,1.0704476,0.68975675,1.7491122,0.82225764,0.83622104,0.7268948,1.226526,0.74449146,1.3904843,0.67840075,1.145407,1.017483,0.9816724,0.76170975,1.0967689,0.90283006,1.8417294,4.3685904,1.9878589,0.8943845,1.0452813,0.6591008,1.3111994,2.3928401,2.7645388,0.7421367,1.0929118,0.845523,2.587483,0.7226567,1.0998244,0.7512589,1.006105,0.63123435,1.0996195,0.6604698,0.7766805,1.0706152,0.74466074,1.176841,1.0986011,0.6051717,0.5385275,1.1121291,1.188403,0.58878875,0.7829252,0.6677359,1.5995594,1.0399791,1.3180741,0.547129,1.0005779,0.637697,1.1718327,1.3684694,1.1325463,0.7507263,1.1059593,0.779391,6.0781603,0.6465397,1.1249886,0.63210887,1.3634039,0.7357242,1.4353867,0.49406144,1.0510292,0.64837146,0.9541892,0.66534704,1.0834273,0.69590235,1.0013595,0.7624928,0.3982552,0.736812,1.1986562,0.7028923,1.1422257,0.88866985,1.2502868,0.71492803,0.9168957,0.9700915,0.5843682,1.0320487,0.61564356,24.85346,0.7157373,1.2852011,0.7906387,1.1993362,0.680452,1.0852375,0.70607805,1.0255063,0.44250867,0.94101053,1.3824714,0.96401113,0.677506,1.1679281,0.91657513,1.2187709,0.51634276,1.12598,1.1229174,1.0413358,0.5015583,1.0028077,0.74308896,1.3230184,0.62389445,1.074823,0.6383362,1.2429782,0.6364956,0.97910404,1.066586,1.7463503,1.0900781,0.93507606,1.249814,0.6687442,1.0888656,0.8420837,1.0746242,-1
238625_at,0.81450105,0.85058767,2.78193,2.9587164,1.2795528,4.328222,6.5342236,0.9991308,0.86802477,0.7336755,0.79654515,0.7986467,0.82935214,0.6936997,0.7194449,2.8073664,1.4848965,0.7911788,0.41622436,0.89614934,0.7116997,0.74856836,0.8324672,0.8892925,1.3981333,0.8489502,1.1403663,0.9152133,0.73236656,0.8527999,0.8419946,0.7787404,0.70911366,1.193871,0.73604256,0.8527066,0.76158994,0.83246666,0.9575408,0.72898483,0.7167816,0.8315262,0.78747296,0.7402093,0.77282923,0.7870109,0.7787272,0.773602,0.8386575,0.71792984,0.9987599,0.84193707,0.9849054,0.7090471,0.8290972,0.8944614,0.81474,0.83252025,0.73006195,0.6976369,2.1973503,0.93181247,0.8244978,0.8127722,0.7470019,0.6682671,0.77916044,0.8042368,2.374328,0.7241878,0.7833619,0.76648855,1.0122856,0.746097,0.77916086,0.85844564,0.8189105,0.6552843,0.7890473,0.6988223,1.1812546,2.3683598,0.7389536,0.97659945,0.82144594,0.8189245,0.7293972,0.87864333,0.91933537,0.7778601,0.9330428,0.9751015,0.86330014,0.80121,0.84108573,0.7299478,0.80321956,0.6732017,0.82358116,1.3134805,0.9371181,0.7050462,0.81130326,0.8313692,9.642703,0.68900484,0.8551742,0.879413,0.94477,0.7274734,1.0231286,0.86445457,0.8774316,0.7338134,0.8689212,0.8350375,0.7842336,0.78491396,1.4276227,1.01107,0.7514895,0.88975275,0.6965205,0.7203723,0.93080443,0.81093544,0.8498335,0.68757653,0.8460261,0.9078827,1.1910607,0.8397739,1.0087835,73.95616,0.7144175,0.8327952,0.85876983,3.2727554,1.0145059,0.78249073,0.87017745,2.3506496,0.71765935,0.77584434,1.7826313,1.1390731,0.7240509,0.80158335,0.87957853,2.1942842,0.69974554,0.7993195,0.8703416,0.87527776,0.7057113,0.7958071,0.7198485,1.2232468,0.6098395,0.7264157,0.8051471,0.8820907,0.6714264,0.7433126,0.8092558,2.9712949,0.7639948,1.0974793,3.4960418,0.74314725,0.8003946,0.7038737,0.7851071,-1
239058_at,0.90543383,1.0383598,1.4027222,1.5755106,2.6803255,2.4400835,1.8208985,1.5501009,0.96599114,1.0082194,0.89520276,0.8823375,0.9495098,0.8281426,0.7222106,0.9038885,0.93737787,0.87273186,2.0063474,1.484884,0.8322533,1.5395738,0.9600966,1.2906094,1.4511454,2.2745457,0.8662973,0.8464644,1.3029283,1.54485,0.8180535,1.7299355,0.9340356,0.8377273,1.4194728,1.7535923,1.3521578,1.6486677,0.6790236,11.654016,13.336767,1.288127,1.1891398,0.9443356,2.536747,0.6222799,46.163868,1.0728515,0.9017334,0.73770684,76.80084,0.89170235,0.5689765,0.8208325,0.7970898,1.5294914,1.1489089,0.8083854,1.0012984,1.3062937,7.122847,1.4034984,0.87826675,3.1374285,0.5948321,0.6984337,4.304055,0.95198625,0.97812366,0.66487837,0.795614,0.8820048,0.85733336,0.65851223,0.6380689,1.0005656,0.6844382,1.5488915,63.130955,0.78346366,18.683578,1.2908006,1.1462125,2.2242272,0.94064075,4.309746,0.5447879,0.9355959,2.4006093,3.9944634,0.99943435,0.8682983,1.4624909,1.3243239,1.2638268,0.61180395,0.6466446,0.85901153,0.81623626,1.125687,0.9709362,0.7317478,0.97112596,0.9835466,1.9377158,0.9470118,3.0298996,0.889352,1.0859535,0.7538859,0.8525915,1.5065964,1.0125653,1.3706671,1.3359584,1.0187347,1.0501724,0.71452314,0.7755704,2.3968558,1.6111339,1.0279074,1.0077899,0.80670995,0.7911998,1.1297262,0.5817057,0.6618748,0.95204717,2.8757243,0.75004023,2.391928,2.2207327,2.0415387,1.0525293,0.9798079,2.0801067,1.4547297,2.3009315,0.6165509,3.4365246,0.97148716,0.90219384,0.67507106,1.1391363,0.7660956,0.8735558,0.91415906,1.0142395,0.95437056,0.55968356,0.9743275,1.1562296,1.0931642,1.1388849,1.4009081,0.8940583,0.5855685,0.5396735,0.7837525,1.1040392,0.9937853,0.75573736,0.89040166,1.2548097,1.4508836,0.8039185,1.1430086,1.1263206,0.66865194,0.76821244,36.89244,0.947644,-1
239093_at,1.065197,2.6087935,2.6988688,4.0059514,4.400793,5.8878236,4.6190104,1.035526,1.6893479,1.0891745,1.1127286,1.2173349,3.4783223,1.1034436,1.7137655,1.2272433,0.9747382,0.8093649,3.0351417,4.024049,2.330348,0.9524047,1.0708652,0.7280529,0.6733244,1.5437357,2.5373404,0.7546565,0.5869882,0.5059605,0.2791585,0.5389018,0.5461376,1.7313775,0.86117595,2.609654,1.0830071,0.57951766,0.5441072,0.5281332,0.6849099,1.3444927,0.5363428,0.950128,0.5498979,8.759358,1.3058387,1.2813865,2.3924148,0.9065298,1.4226428,0.5727838,2.8822641,1.4511359,0.8120127,1.2093287,8.713417,0.9051629,0.8441012,2.919092,8.269124,0.56837326,0.62681365,0.41603515,0.96904033,0.8572984,0.6689684,1.0632211,2.4645119,0.7468674,0.8675879,1.7991011,2.8970175,0.8807395,0.8751826,0.5798458,2.7222672,0.5769888,0.6802263,0.60587955,0.8040715,7.844832,2.5507612,1.6800969,2.5049744,3.0829992,0.94905317,0.5913588,1.2408079,1.8854854,0.48944795,0.42353478,0.51039636,2.4219935,1.0247028,0.7945393,0.8618151,0.87576914,0.77637964,2.0050907,2.373489,1.8805121,0.86517787,1.1280607,3.1400616,2.2662182,0.86533815,0.8642563,3.6158168,0.38114622,0.43154374,0.7532784,1.0499402,0.59254146,0.58492404,2.660356,1.8327553,1.2016021,1.1899645,0.4337475,0.8567166,0.74046594,4.971775,0.80967015,0.5862272,1.353648,1.0155704,0.9085849,0.5060612,0.85292614,1.1915411,0.56572264,1.6580733,4.7126913,1.0591851,0.7330077,0.9228588,5.7707067,0.6688306,0.561542,3.4606931,2.8844447,0.806469,2.7811465,1.3376658,1.7167222,0.6166031,0.67682976,0.5673028,1.9002187,0.624799,0.57703274,1.3042967,2.4912212,0.72630376,0.87680715,0.75969565,1.117128,0.98442966,0.75999826,1.2998784,2.3427196,0.907215,0.85942185,0.6884954,2.0760593,0.8206414,1.2000175,2.2797847,0.889086,0.67896634,1.3792626,1.0495938,-1
239229_at,0.74778825,1.5459573,4.482547,7.748357,6.299012,4.728381,4.625083,1.2523017,1.8709307,0.598556,0.62510556,1.8507792,3.953302,0.49649507,2.0402129,4.679302,3.619143,0.6081162,4.8456054,16.645006,3.2364414,1.3497306,0.83529663,1.0840102,0.6459633,0.7117519,4.9109135,0.5614763,1.4098481,0.8446394,0.66864204,0.55421513,0.7764201,1.3050486,0.93825555,2.9182835,2.3217053,1.0978922,1.8670442,0.7014638,0.8716651,1.1532661,0.5781447,0.60983956,0.838685,4.3262243,1.6247282,1.6846076,3.1950877,0.95832396,1.7511212,0.70255333,0.7334239,0.7325688,0.9032584,1.7371788,4.4007564,0.9407701,0.6574436,4.072027,5.4709253,0.77520776,0.67724174,2.0325744,1.9820158,0.7834561,0.84806824,1.3080437,5.354206,1.6335044,1.4642037,1.6394899,2.231526,1.081095,1.8488961,1.0524946,0.5204428,0.6866693,0.6076194,0.6330486,0.66603273,32.46148,1.7913581,3.4880123,1.8482102,10.189723,0.5617942,0.50730926,2.0208325,2.9431632,0.88991946,0.5010113,0.65939695,2.8312845,1.6053237,0.58814645,0.6513758,0.5605238,0.7668337,3.6271665,0.8950283,0.5721691,1.0150036,0.74581915,3.6013935,0.51694876,0.64836323,1.5215498,1.6912233,0.4951855,0.67074263,0.7779893,1.012859,0.5911495,0.52181166,0.9042306,0.8424253,1.7998528,2.8892837,0.5321174,1.0382274,1.1560962,0.5399928,0.53088343,0.65306926,0.7255705,0.98360175,0.5166563,0.6530693,0.78891945,0.6495732,0.5586632,3.3987615,1.8976557,0.68900454,0.55432904,0.785358,2.5710864,0.782422,0.8248039,3.6456773,2.1938672,0.4234173,0.7195784,2.8073661,1.9951777,0.48593196,0.48576707,0.9075398,3.0823245,0.56073534,0.68453324,1.1400795,1.4650922,0.51782715,0.6246423,1.8210136,2.2493212,0.8217548,1.3144102,2.4528804,3.8500128,0.8890081,0.6976364,1.6884233,3.781462,1.4145627,1.8265154,3.748712,0.61422664,0.72857434,0.9811381,1.0633628,-1
239297_at,1.5971665,1.343844,0.5057002,0.66214883,0.6659972,0.7315518,1.3545427,0.612097,1.6816009,1.0706934,0.99292964,0.88973576,0.5322702,1.5890524,1.1316037,0.9356677,0.9275669,1.1596315,0.6835187,0.14385864,0.4088485,1.0470103,0.8141372,0.83878887,1.5709345,0.63801754,0.42726615,1.4564242,0.8368864,0.49381492,0.58185524,1.548219,1.5665704,1.3293365,0.9810329,1.0017163,1.2683014,0.58523935,0.52955973,1.2170074,1.1249089,1.2741877,0.87574565,1.7468904,1.4065666,0.23230393,0.78342414,0.6555759,1.0957236,1.0119721,0.6948512,1.1137158,1.0594541,1.7754613,1.3528455,0.683338,0.3757794,1.1051685,0.7602397,1.0972751,0.6678729,0.56051135,1.6433402,0.60738415,0.41696888,1.4302866,1.1134946,0.86037385,0.8043038,1.442752,0.79116166,0.9432834,0.97560394,1.2815675,0.90483946,0.84845376,0.44727403,1.4534057,1.0124522,1.0929371,0.943915,0.34152004,1.3318477,0.56832105,1.0075829,0.27907926,1.1407558,1.1881598,0.68380135,1.5875539,0.84096897,1.2784284,1.0865703,0.5119205,0.73842156,1.5227293,1.0550004,1.3470074,0.9332984,0.37619945,1.1009158,1.1574466,1.0970981,0.73852974,1.0758072,1.502187,1.2551991,0.53329736,0.74036765,1.7226726,1.2886896,0.49990356,2.0976436,1.5741334,1.4875826,0.86432683,0.9982837,1.7446955,1.5043509,1.0861263,1.0296819,0.4411669,0.57867306,0.9250635,0.8497092,0.70293736,0.7207512,1.7042496,1.2266673,0.79173577,1.8379073,1.5383596,0.56763625,8.880924,2.0372112,1.4262646,0.37705162,0.6213176,1.025038,0.8649714,0.34573078,0.584613,1.3064654,0.9407695,0.27201486,0.4995963,1.3116517,0.9535917,0.42324343,0.7264984,1.3893323,1.0639895,0.6812797,0.5235848,1.7077885,1.1205376,0.74496233,1.3138467,0.96845573,1.240391,0.78283,0.6352184,1.1670938,1.0232106,0.65730834,0.69570774,1.0553924,0.8600491,0.53347987,1.0184841,0.74973965,1.0406234,1.4607941,-1
239367_at,0.6209769,0.69171387,3.2568302,4.4256682,5.1815057,50.465763,3.6058786,3.1697743,4.3512,2.104472,1.4022949,1.1289614,0.7731762,0.6366336,0.66615975,0.70454526,0.7157642,0.7905728,4.574263,0.43008998,0.17650986,0.65634996,0.4606404,0.39909238,0.6802659,0.7285891,3.2457063,0.71778643,0.5728277,91.74552,44.083763,49.368908,18.297304,0.50632584,0.6193393,1.3511275,0.6793832,0.77725893,2.0172272,0.87057596,0.96884817,1.2511269,1.9783142,1.6328692,3.0452988,0.3861014,0.27026123,0.8914342,2.0065737,0.7453848,0.6297625,1.3833778,0.90320987,1.0042115,1.5543008,1.4120995,0.53159505,0.8517319,0.85185474,3.8961403,0.805184,0.7574414,0.7139994,0.39915052,1.955995,0.3330832,0.43615428,0.67236316,2.801114,0.7176515,0.8012901,0.5318031,3.9864218,0.74594766,0.69867575,1.8750192,0.4336389,1.541571,0.7887587,2.29265,0.7958105,0.25974244,0.46661216,0.38813674,0.23495302,0.3819968,2.2261639,2.9387815,0.12111002,0.4397756,2.602476,2.1595678,1.3018032,0.21478924,0.26922125,1.1581426,1.1076453,0.74890864,1.608846,0.68245167,1.0165277,1.3805,1.9721507,2.3320377,1.124118,1.8130958,1.4208795,3.536699,0.25272596,3.5898662,4.8198133,2.4344618,1.0161431,1.6652191,3.6930423,0.5561989,0.50891334,0.48423815,2.7160866,0.18341732,0.49873045,3.3872614,0.99578863,2.0380528,1.9879395,2.2516797,2.1309454,1.14295,1.0592351,4.3125186,3.0853093,2.741877,0.4321219,2.2940476,1.6545718,1.4214059,4.533438,1.160624,2.929834,2.082653,1.7215358,4.3991914,2.2232254,1.0774604,0.8605546,9.845603,2.2015247,1.6920756,1.9200908,4.349557,1.5798423,1.4679488,0.8608797,0.98828447,1.3729676,0.7233281,0.64322525,0.50151664,0.31374863,0.59271014,0.7323076,2.1491566,0.7146795,0.651621,0.6093475,0.5333069,0.6988051,0.99312484,4.5964932,0.47032365,0.51327306,0.440789,0.8894673,-1
239500_at,0.5248678,0.5263798,3.8891618,3.5216475,3.8930316,2.729849,4.1088233,5.1980414,1.7356856,0.6785042,0.87085813,0.8870154,1.1761149,0.42290553,0.6365696,1.0936911,1.225614,0.48957446,2.1227548,1.3225884,1.5971088,0.7800283,0.71790487,1.7422637,0.8062052,2.0008893,1.9078132,0.43644074,0.64560413,1.1105201,0.89033973,0.51798236,0.71784663,0.345867,1.0395769,0.5213153,0.56743383,2.1751728,1.9675374,0.46763888,0.72695553,1.4462184,2.5182626,0.51476794,1.8129109,0.4595927,0.8252638,0.7651398,0.9764158,0.43966332,0.55484366,3.4017477,2.397894,0.5201364,1.5880905,1.6690102,0.9914878,0.45194086,0.8226661,1.0085121,2.3394542,0.93986773,0.72709036,1.8384889,1.0459951,0.43014714,0.98844266,1.4933196,1.7488654,0.37150085,0.8531165,1.3240855,1.3251745,0.45846716,0.69466865,1.2942232,0.5695964,0.6636929,1.272678,0.42974153,0.7030916,1.7564958,0.57962006,0.979321,0.87490493,0.9891333,0.5446375,1.1256553,1.013852,0.44922122,2.8562984,0.5427915,0.9433159,1.6301386,0.9180263,0.35205504,0.70230955,0.4395805,0.889134,1.2102126,1.7501887,0.4342237,0.8604241,1.2930039,2.6728318,0.417673,0.72426456,1.4571652,1.0848775,0.4634235,0.89293414,2.922205,0.69195485,0.519254,1.565576,0.44316104,0.75428253,0.91797817,2.3405464,0.6039854,0.8314079,6.5065866,1.6517848,0.8092305,1.8226861,4.3407693,8.256378,0.7628323,1.8574884,7.591493,2.1749597,1.8447876,1.3528507,13.057792,0.46658134,1.0326602,8.594122,2.8492558,1.8944409,4.646043,1.4924744,1.8738445,0.45177048,0.68481946,2.2922134,3.485628,0.6393602,2.4454415,1.915983,4.244018,0.44964492,1.5545121,1.777818,7.391692,1.3353295,0.73087573,1.8246769,1.4113092,0.40296775,0.80188113,1.091837,1.7261941,0.44357932,0.7709692,1.3895565,1.7531692,1.1409968,0.6657586,1.8916472,0.45915958,0.7846711,0.9218737,1.7968453,-1
239519_at,0.7314381,1.1122392,3.4844391,4.9681883,4.1210833,4.311821,5.0803847,0.7103635,6.890918,1.7808495,0.63167095,1.6492997,0.9088892,0.5835937,0.62572527,1.4064199,1.48469,0.9691981,3.7061372,0.94092864,0.91475224,1.478484,0.7299124,0.6090372,2.604749,1.0094767,1.8425837,0.804849,1.2982632,0.6635012,0.6708286,0.4344054,1.5532407,1.2903144,1.7318555,5.297647,1.1343173,0.72991204,1.2122543,1.0250498,0.883929,3.266614,1.6605651,0.68380105,0.85729367,0.8276363,2.2023342,0.62926674,3.592732,1.0956324,0.83951634,2.3713267,1.4258057,1.1192387,1.3272306,0.748869,0.5112987,0.78624034,0.5450885,9.972044,1.208871,0.92736816,1.0158213,0.77180177,0.4744075,1.3582507,1.4371272,0.64951617,4.281937,0.8218799,0.93449616,0.7913983,1.9215851,2.487251,1.2956191,0.5381189,0.6004603,0.7172277,0.8002974,0.66246945,0.9905233,1.6914954,2.490069,1.8634709,0.89332163,0.76427233,0.77038425,0.9519866,1.168936,2.7539783,0.40687132,0.9050512,0.51339847,0.8066116,0.8994524,1.2427744,0.74267095,0.46783462,0.91274565,2.299999,1.4231117,0.91104674,0.592086,1.1988547,4.996406,1.3235976,1.0487431,0.7997979,1.3226807,1.2232363,0.9397087,0.7565317,2.0360615,1.082076,0.7860311,1.5479448,1.4845283,1.0613904,6.7146773,1.4681664,1.0591009,0.77530223,0.5149859,0.736422,1.2225602,0.7799929,1.2288733,0.72061837,0.9496945,0.6815034,1.5337758,0.8170925,1.072655,6.9537487,2.276218,1.1671771,0.753827,2.838518,0.645568,0.577448,2.0401165,5.833395,0.7452261,0.8348589,0.795437,5.487739,0.6257834,0.5489433,0.44348016,4.783744,0.41259977,0.7675584,0.6316438,0.3504798,0.650703,0.9440759,0.8806805,1.5210661,1.0700995,2.6921587,0.86504847,3.6856325,0.59023744,0.6616439,0.62172014,1.8221387,0.91477877,0.9040642,4.9130173,0.7617137,0.5618155,3.3432105,1.2415228,-1
239591_at,1.0441314,0.93232507,4.99043,0.33902264,0.32229418,0.37410328,5.905101,0.88935083,0.94859856,0.8419311,0.97042644,0.7681676,0.8671039,0.8087714,0.7685138,0.9009952,0.93612397,0.9376843,0.42531034,1.1151247,0.6905387,1.1154315,1.0240372,0.8961107,0.94048655,3.5098534,15.563198,15.731969,11.459966,0.9564824,0.94465995,0.9403413,0.8863019,0.7688992,0.8273776,1.0159576,5.4784875,10.363317,8.022676,12.139907,6.27962,0.87769145,0.98646826,0.9132441,0.9199605,0.9048413,0.97349083,0.7539634,0.7777624,0.8934764,0.8483518,1.0273247,0.8382438,0.7835417,0.9840169,4.852337,6.3074093,4.2554646,6.052118,0.84272534,0.39722064,1.0957438,1.0151547,0.9904297,0.85683453,0.79156476,0.9457329,6.4272766,0.8784929,1.0035769,1.0102725,0.74660814,0.7735086,0.8854232,0.9126542,1.0388153,0.76565015,0.77136934,0.98037404,0.749848,0.95047945,7.909914,10.863265,11.440864,7.7262683,0.89186907,4.045673,2.3999772,0.965894,1.0728838,1.3477459,0.9264317,1.1084216,0.89895916,0.8029427,0.89028025,1.0544875,0.803146,0.97910285,0.9613633,0.8723672,0.9539206,1.0435942,6.445476,8.054597,8.337135,5.501907,3.7049932,6.3528976,5.55114,2.872392,12.715511,11.545615,14.098832,11.034555,1.0372605,1.040117,8.732859,8.92734,4.5410333,9.463969,1.0197994,0.7978742,0.8237073,1.0521443,0.8011502,0.83334386,0.83151346,1.0965648,4.3105555,5.535817,5.7758102,12.254234,2.5302753,7.405709,4.7645216,0.9809535,0.8387189,0.8130551,0.82891375,0.8989591,0.8250331,0.9110072,0.87975234,3.2826407,5.121849,4.4947557,4.658809,1.1059127,0.6488848,0.84702843,0.94218814,0.9682755,0.9320615,0.85376626,1.0097107,9.699756,12.065731,12.091915,12.383587,6.4564276,8.886914,9.904135,5.9079676,0.9964233,0.81464523,0.85800236,4.0650897,5.581022,5.9210844,4.907092,11.875351,0.813232,-1
